text,id,Brand
@Starbucks i'm trying to shop the online Starbucks store and it isn't working. Please help,977,Starbucks
@EndTimeTuber @yeti @Starbucks @intelOverwatch @51Batman @AptPrepper @tomlinden0 I can reserve my assigned seat her… https://t.co/6EYd8nUxGX,978,Starbucks
"I'm at @Starbucks in Kuwait City, Al Asimah https://t.co/v5hZeSS1oa",979,Starbucks
"For the @K102 @StJude radiothon....it’s nice to know I’m Partner In Hope number 993! It’s so easy, and if you have… https://t.co/1CXsSemNnt",980,Starbucks
"RT @Starbucks: Protein-packed, fresh &amp; inspired.
No assembly required. <ed><U+00A0><U+00BD><ed><U+00B8><U+008B>
#ChickenCapresePanini https://t.co/VoBkH8uheM",981,Starbucks
"Dear @Starbucks, On two separate occasions in two different cities I have attempted to get a peppermint mocha. Only… https://t.co/Z65H6lV0wJ",982,Starbucks
@Starbucks What a great deal!,983,Starbucks
"RT @Starbucks: We'd gift-wrap this tweet...but we don't know how. Get 30% off holiday coffee &amp; gifts, now through 12/26. <ed><U+00A0><U+00BC><ed><U+00BE><U+0081> https://t.co/mss…",984,Starbucks
"RT @Starbucks: We'd gift-wrap this tweet...but we don't know how. Get 30% off holiday coffee &amp; gifts, now through 12/26. <ed><U+00A0><U+00BC><ed><U+00BE><U+0081> https://t.co/mss…",985,Starbucks
"RT @Starbucks: We'd gift-wrap this tweet...but we don't know how. Get 30% off holiday coffee &amp; gifts, now through 12/26. <ed><U+00A0><U+00BC><ed><U+00BE><U+0081> https://t.co/mss…",986,Starbucks
"RT @Starbucks: We'd gift-wrap this tweet...but we don't know how. Get 30% off holiday coffee &amp; gifts, now through 12/26. <ed><U+00A0><U+00BC><ed><U+00BE><U+0081> https://t.co/mss…",987,Starbucks
@amy_wolff @Starbucks @katyperry I have the same cup! Is this a KT Perry thing!? haha,988,Starbucks
"I'm at @Starbucks in Al Zour, Al Ahmadi w/ @s706x https://t.co/ynpPhSlKVE https://t.co/4KR6qsLNvQ",989,Starbucks
Warm meals and complimentary @Starbucks for all veterans at today's @SeaStandDown. https://t.co/vcmr1QeKfu,990,Starbucks
@Starbucks#bring back the pumpkin scones! OMG I used to wait every season for the pumpkin scones to come out only t… https://t.co/X8vMvDJobv,991,Starbucks
@Rebecca_Lane90 @Starbucks RT girl,992,Starbucks
"I'm at @Starbucks in Al Zour, Al Ahmadi https://t.co/1FUZyOWyNH",993,Starbucks
RT @DangeRussWilson: Spreading a little Christmas joy with @Ciara to those who make our community better! @Starbucks @WhyNotYouFDN #GiveGoo…,994,Starbucks
@Starbucks should give the not fancy drinks priority. Like I have to wait for a black iced coffee because 30 ppl ne… https://t.co/0MDWWy6ZpR,995,Starbucks
"RT @Starbucks: Protein-packed, fresh &amp; inspired.
No assembly required. <ed><U+00A0><U+00BD><ed><U+00B8><U+008B>
#ChickenCapresePanini https://t.co/VoBkH8uheM",996,Starbucks
RT @LAlupusLady: Proudly supporting @LUPUSUK https://t.co/3S1imRqChh and hoping they win #CheerForGood from @Starbucks @StarbucksUK,997,Starbucks
"@Starbucks for Life Sweepstakes! 
https://t.co/8pBqbCSEqt",998,Starbucks
RT @thisisinsider: This is a @Starbucks lover's dream come true <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> <U+2615><U+FE0F> https://t.co/mhmQCErAGe,999,Starbucks
"<ed><U+00A0><U+00BD><ed><U+00B9><U+0084><ed><U+00A0><U+00BD><ed><U+00B9><U+0084> (at @Starbucks in Kuwait City, Al Asimah) https://t.co/ApnQJj26J9",1000,Starbucks
