text,retweet_count,favorited,retweeted,created_at,verified,location,description,user_created_at,statuses_count,followers_count,favourites_count,name,time_zone,friends_count,lat,lon,Brand
We all got that one person that’s doing the most at work etc in our lives lmao,0,FALSE,FALSE,Tue Dec 12 14:58:18 +0000 2017,FALSE,"Massachusetts, USA",<ed><U+00A0><U+00BD><ed><U+00B2><U+00B4><ed><U+00A0><U+00BC><ed><U+00BE><U+0096><ed><U+00A0><U+00BE><ed><U+00B4><U+00B4><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> snappy-thenames_a ... #NotABabyDaddy,Thu Jun 04 00:11:26 +0000 2015,53022,1213,41044,<ed><U+00A0><U+00BD><ed><U+00B2><U+00B8>,NA,1052,42.636248,-71.326858,Starbucks
"Breakfast and a song (at @EllensStardust Diner in New York, NY w/ @lf_p) https://t.co/fiTnaKFDQd https://t.co/6sw10UmYIU",0,FALSE,FALSE,Tue Dec 12 14:58:17 +0000 2017,FALSE,Milton Keynes,NA,Fri Feb 13 13:30:12 +0000 2009,12490,241,446,Nath,London,361,40.780709,-73.9685415,Starbucks
#behindthescenes jamming! Songwriters: You ever wish you wrote certain songs? That 20/20… https://t.co/6SWrH0BaIJ,0,FALSE,FALSE,Tue Dec 12 14:58:18 +0000 2017,FALSE,"Chicago, IL","Booking and features: jennifair2010@gmail.com. ""Sugar"" video out on YouTube right now! <ed><U+00A0><U+00BC><ed><U+00BD><U+00AD>Shop Jennifair Merch via <U+2B07><U+FE0F><U+2B07><U+FE0F><U+2B07><U+FE0F>",Wed Jul 06 11:14:01 +0000 2011,21834,1543,2132,JenniFair,Central Time (US & Canada),224,40.8503475,-73.8494415,Starbucks
Cardi's funny voice &gt;&gt;&gt;&gt;&gt;&gt;&gt; Nicki's oompa loompa voice https://t.co/HcNC8TFYeA,0,FALSE,FALSE,Tue Dec 12 14:58:18 +0000 2017,FALSE,Toronto,"Don't believe the propaganda, Toronto men are Faithful. 
Don't block your blessings boo, these Twitter streets won't love you like I do. 
A Free Thinker.",Mon Oct 14 02:33:53 +0000 2013,60638,943,16627,Willlis di Wig Snatcher,Arizona,483,43.629311,-79.2725695,Starbucks
"Save us, we pray, O LORD! O LORD, we pray, give us success!  https://t.co/IN51wN2EJz",0,FALSE,FALSE,Tue Dec 12 14:58:18 +0000 2017,FALSE,United States,Save on your cable and satellite bills. http://TeeVee.tv/freetrial/L700971. Commercial Energy Consultant and Financial Services.,Wed Jan 21 07:35:25 +0000 2015,5697,372,13,Mr. Jim Boyd,NA,1020,39.7795625,-86.1429225,Starbucks
"Want to work at John Hancock? We're #hiring in #Boston, MA! Click for details: https://t.co/dlLGTD0eys #insurance #Actuarial #Job #Jobs",0,FALSE,FALSE,Tue Dec 12 14:58:18 +0000 2017,TRUE,"Boston, MA   USA","Official #jobs handle of John Hancock Financial Services, world leader for #insurance & financial products. Follow @JohnHancockUSA for company news & updates",Tue May 25 19:00:24 +0000 2010,165,1068,1,John Hancock,Eastern Time (US & Canada),0,42.3136695,-71.0887125,Starbucks
We're #hiring! Click to apply: Intensive Care Unit Registered Nurse- Travel ICU RN - https://t.co/z79yWHfK20… https://t.co/kT8DwH5rNA,0,FALSE,FALSE,Tue Dec 12 14:58:18 +0000 2017,FALSE,"Nampa, ID","Follow this account for geo-targeted Healthcare-Nursing job tweets in Nampa, ID. Need help? Tweet us at @CareerArc!",Wed Apr 14 03:59:33 +0000 2010,12,345,0,TMJ-IDN Nursing Jobs,Quito,281,43.578912,-116.5696085,Starbucks
This is how to play inline golf. Inline golf is an added game to regular golf. It brings technology to the green https://t.co/kv5PxqM5V4,0,FALSE,FALSE,Tue Dec 12 14:58:17 +0000 2017,FALSE,"Delano, CA 93215",NA,Sat Mar 12 00:42:50 +0000 2011,9352,927,41,Daniel Barnes,NA,5000,35.7578145,-119.2719575,Starbucks
@Moarmuaythai @samuelldrew @OrangeisOranger But I did predict John Dorsey would be the GM one day before Sashi was fired <ed><U+00A0><U+00BE><ed><U+00B4><U+00B7><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+200D><U+2642><U+FE0F>,0,FALSE,FALSE,Tue Dec 12 14:58:18 +0000 2017,FALSE,Copley,"Faith Family Football. Love my wife,kids,family and the Browns. Former insider. @orangeisoranger John 15:13",Fri Aug 31 22:44:44 +0000 2012,145332,5559,95685,Jeremy,NA,3806,40.9890035,-81.5425735,Starbucks
"Sick and this is what I'm using in my #combat #regime. #tulsi #tea @ Jackson, Mississippi https://t.co/oZV4GjzfAQ",0,FALSE,FALSE,Tue Dec 12 14:58:18 +0000 2017,FALSE,"Jackson,Mississippi Worldwide ",Woman's Worth,Thu Feb 26 12:48:04 +0000 2009,8103,501,820,H. VARNADO,Central Time (US & Canada),863,32.230987,-90.1580165,Starbucks
Extra ticket to the @GoBearcatsMBB game tonight. Anyone interested?,0,FALSE,FALSE,Tue Dec 12 14:58:18 +0000 2017,FALSE,COV // CIN,<U+26BE><U+FE0F> & <U+2615><U+FE0F> & <ed><U+00A0><U+00BC><ed><U+00BC><U+00AE> • @uofcincy alumna • enfp,Mon Feb 21 04:57:08 +0000 2011,27896,1803,56523,"Emily ""We Get It, You Run Now"" Witt",Eastern Time (US & Canada),1466,39.137038,-84.5398125,Starbucks
Its...GAMEDAY! EC Boys Basketball travels to Quaker Valley to take on the Quakers. 7:30PM tip time. Follow live her… https://t.co/Jwbt86F1l0,0,FALSE,FALSE,Tue Dec 12 14:58:18 +0000 2017,FALSE,"Ellwood City, PA",Elwood City Wolverines (Lincoln High School) WPIAL / PIAA - Score alerts and stat updates. http://www.ecwolverines.com #WinEveryDay #ECGOBULE,Sat Feb 16 07:29:24 +0000 2013,3339,672,624,EC Wolverines,Eastern Time (US & Canada),911,41.0042615,-80.33466,Starbucks
When my coffee gets cold and gross I slam it like it’s a shot.. that’s how serious I am about my caffeine in the a.m lol<ed><U+00A0><U+00BD><ed><U+00B8><U+009D>,0,FALSE,FALSE,Tue Dec 12 14:58:19 +0000 2017,FALSE,Outerspace,if it’s a chit chat ting betta talk right.<ed><U+00A0><U+00BD><ed><U+00B8><U+0089><ed><U+00A0><U+00BD><ed><U+00B1><U+0084><ed><U+00A0><U+00BD><ed><U+00B1><U+0085><ed><U+00A0><U+00BD><ed><U+00B1><U+0082><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> {Bilingual Speech Language Pathologist Assistant},Fri Dec 02 21:14:34 +0000 2011,18768,1240,13172,Alexis,Arizona,977,35.1170025,-106.632718,Starbucks
Wow! His hatred for women is seething with Venom! #IMPEACH #evil #MalignantNarcissist https://t.co/GzVcVqp28m,0,FALSE,FALSE,Tue Dec 12 14:58:19 +0000 2017,FALSE,"Kansas, USA","Alienated mom <ed><U+00A0><U+00BD><ed><U+00B2><U+009C>, advocate for those affected by DV esp children, injustices of family courts, it's players, and negligent mental health care professionals",Tue Mar 24 13:33:55 +0000 2009,1393,133,2820,Rose<U+2698>Bowers,NA,202,38.886623,-94.808085,Starbucks
"L1 G12’s Midtown athletic club Winner @ Midtown Athletic Club in Rochester, NY https://t.co/bRczumzoGB",0,FALSE,FALSE,Tue Dec 12 14:58:19 +0000 2017,FALSE,NA,NA,Sun Apr 24 17:05:34 +0000 2011,165,116,142,Kela Simunyola,NA,105,42.746617,-75.770041,Starbucks
what’s this like https://t.co/O1ck5aoODj,0,FALSE,FALSE,Tue Dec 12 14:58:19 +0000 2017,FALSE,"Queens, NY / West Haven, CT",aye wassup check my music out #AllBlackLivesMatter Contact: theriverrmusic@gmail.com,Thu Dec 16 01:45:13 +0000 2010,134693,891,66688,The River,NA,636,41.2731705,-72.957097,Starbucks
"So far I have successfully gotten coffee, checked FB 3x, answered emails, texted, bought a fancy folder cause I'm p… https://t.co/eYA1F5YCEY",0,FALSE,FALSE,Tue Dec 12 14:58:19 +0000 2017,FALSE,Iowa,You miss 100% of the shots you don't take. - Wayne Gretzky - Michael Scott - Bre Lombard,Wed Aug 24 02:10:41 +0000 2011,4029,292,3007,BreLombard,Eastern Time (US & Canada),263,39.2099285,-96.5745935,Starbucks
The Winter Event is live! (Link in profile) these are only a few examples of what I have on sale… https://t.co/qZdQvn9Irp,0,FALSE,FALSE,Tue Dec 12 14:58:19 +0000 2017,FALSE,"Washington, DC","#Entrepreneur, #PersonalStylist with #Jhilburn and running an #ArtGallery in #DC. Life is good!",Sat Aug 04 20:17:05 +0000 2012,321,54,54,Kerilynn Vigneau,Atlantic Time (Canada),97,38.898603,-77.0143985,Starbucks
@jason_pontin I think that's wishful. Religion is a powerful drug.,0,FALSE,FALSE,Tue Dec 12 14:58:19 +0000 2017,FALSE,"Pittsburgh, PA",Appalachian. Writer. | Ed/Dir CMU's @etcpress. | @sxsw Interactive board | Founder https://t.co/2cTlN6kHoS. | @wired @techreview @ucbsoj | 85 kg Masters OLY @usaw,Wed Mar 14 19:32:28 +0000 2007,76136,3617,182,Brad King,Eastern Time (US & Canada),4264,40.431389,-79.9806895,Starbucks
Nothing I want more right now then mc.Donald's breakfast and iced coffee <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AB>,0,FALSE,FALSE,Tue Dec 12 14:58:19 +0000 2017,FALSE,"Chicago, IL",I try to live everyday like Elle Woods when Warner told her she wasn't smart enough for law school,Mon Mar 25 00:56:00 +0000 2013,26392,406,33163,Bethany<ed><U+00A0><U+00BD><ed><U+00B2><U+0095>,NA,247,42.0158055,-87.843297,Starbucks
"Matisyahu ""Happy Hanukkah"" (Official Video) - New Song https://t.co/xC7DGW7qaj via @YouTube @Joobacca67 @Cterc7 @joeweindling",0,FALSE,FALSE,Tue Dec 12 14:58:19 +0000 2017,FALSE,"Greenlawn, NY",Life is a journey...Enjoy the ride,Mon Sep 24 13:52:51 +0000 2012,15172,201,10195,Dan Terc,Atlantic Time (Canada),484,40.8607935,-73.363918,Starbucks
All this snow and niggas still trying to go 70 and weave between traffic,0,FALSE,FALSE,Tue Dec 12 14:58:19 +0000 2017,FALSE,"Cleveland, OH",A Masterpiece of MINIMALISM!,Fri Oct 04 11:32:03 +0000 2013,121934,909,21216,Won’t Smith,NA,682,41.476764,-81.4638485,Starbucks
@__Navarrette @J__Kibbles Lmaooo I would love a mini josh,0,FALSE,FALSE,Tue Dec 12 14:58:19 +0000 2017,FALSE,NA,NA,Sun Jul 21 21:37:38 +0000 2013,16963,764,11268,val,Arizona,415,39.7795625,-86.1429225,Starbucks
Yesterday we were in Greencastle for another stop on our Big Toy Giveaway during our #SeasonOfGiving! Thanks to… https://t.co/hKmB8Kudse,0,FALSE,FALSE,Tue Dec 12 14:58:19 +0000 2017,FALSE,Indianapolis,"Pacers Community Relations reaching out to our community through Education, Social Responsibility and Health",Thu Jun 14 17:46:24 +0000 2012,5722,2326,4572,Pacers Cares,NA,308,39.7795625,-86.1429225,Starbucks
"Join the CSX team! See our latest #job opening here: https://t.co/xdLh72b8OJ #JAVA #Jacksonville, FL #Hiring",0,FALSE,FALSE,Tue Dec 12 14:58:19 +0000 2017,FALSE,NA,"CSX is one of the nation's leading transportation companies, providing rail-based transportation services.",Thu Dec 17 19:36:35 +0000 2009,174,1763,0,CSX Careers,Eastern Time (US & Canada),10,30.3273775,-81.656739,Starbucks
laughter right? https://t.co/kPbaRMgXW3,0,FALSE,FALSE,Tue Dec 12 14:58:19 +0000 2017,FALSE,"Norfolk, VA","Existence precedes and rules essence. Norfolk, VA is where i make my home.",Thu Aug 25 00:18:04 +0000 2011,3019,15,6,Janiya Cheung,NA,2,31.4405225,-100.453089,Starbucks
@MarcSieracki @corderman @gingerbums @PressSec Then stop talking to me then..,0,FALSE,FALSE,Tue Dec 12 14:58:19 +0000 2017,FALSE,NA,"Joining you narcissist to see what the fuss is about...Liberal...Obama's #1 fan...Atheist not by choice, but by nature..",Wed Aug 24 22:14:36 +0000 2011,37904,2739,30072,Sonya Delaine,Central Time (US & Canada),2989,27.698682,-83.804475,Starbucks
females be sick,0,FALSE,FALSE,Tue Dec 12 14:58:19 +0000 2017,FALSE,United States,Northmont HS — Wright State U,Sun May 29 17:51:25 +0000 2016,4953,211,2683,"Kody Barnett, f.MD",Pacific Time (US & Canada),168,39.864129,-84.3449325,Starbucks
Accident - off ramp in #Clark on US-95 NB at Cheyenne Ave #VegasTraffic https://t.co/5rmaMyUrq6,0,FALSE,FALSE,Tue Dec 12 14:58:19 +0000 2017,FALSE,"Las Vegas, NV",Covering all your traffic needs throughout Greater Las Vegas.  Please call 702-238-7333 if you have any traffic tips.,Wed Feb 09 21:28:21 +0000 2011,106133,3210,30,TTN Las Vegas,Pacific Time (US & Canada),135,36.232915,-115.223125,Starbucks
@JustinKieronTV My pork chop is going to steal my pork chop!,0,FALSE,FALSE,Tue Dec 12 14:58:19 +0000 2017,FALSE,"Columbia, SC","WACH FOX Chief Meteorologist. Weights, wine, and weather. Expect Thor & Penny pictures. Tweets are my own.",Mon Aug 26 22:35:17 +0000 2013,6164,1486,769,Dana Fulton,Arizona,133,33.6311395,-80.926628,Starbucks
@johncusack Im sure he already has his from i$LIErael,0,FALSE,FALSE,Tue Dec 12 14:58:19 +0000 2017,FALSE,South FL,"Videographer, Defender of Rights & Freedoms. Inventor of the Next Great Game Sensation, Develops Amazing Athletic skills. Investors for Reality TV!",Sun Jun 27 14:28:12 +0000 2010,41920,1081,1096,Douglas Paul,Pacific Time (US & Canada),844,27.300765,-80.3452625,Starbucks
“If I was a girl would you be lesbian for me” <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/a1kAn3rZgy,0,FALSE,FALSE,Tue Dec 12 14:58:19 +0000 2017,FALSE,"Brooklyn, NY",SC://@r-kayne #keepingupwithQUEENK <ed><U+00A0><U+00BD><ed><U+00B2><U+0096>,Mon May 30 03:48:32 +0000 2016,14485,865,10678,R-MULAA,Pacific Time (US & Canada),728,40.655138,-73.9487755,Starbucks
"We're #hiring! Read about our latest #job opening here: Parts Delivery - #job #career https://t.co/dSAstFNOot #Martinsville, VA #CareerArc",0,FALSE,FALSE,Tue Dec 12 14:58:19 +0000 2017,FALSE,"Triad Area, NC","Follow this account for geo-targeted Transportation job tweets in Triad Area, NC. Need help? Tweet us at @CareerArc!",Mon Mar 30 14:08:14 +0000 2009,163,343,0,TMJ-NCT Transp. Jobs,Eastern Time (US & Canada),292,36.6622065,-79.8563,Starbucks
"if she care about you, the box average at best.",0,FALSE,FALSE,Tue Dec 12 14:58:20 +0000 2017,FALSE,virginiv,ion know nigga's.,Sun Jan 29 21:43:48 +0000 2012,121452,1595,20938,$leazz.,Hawaii,200,38.0033755,-79.420865,Starbucks
"@allinkid @ctmbaseball @TheFantasyExec it was AJ Hawk, the OSU LB",0,FALSE,FALSE,Tue Dec 12 14:58:20 +0000 2017,FALSE,"Howland Center, OH","1,700 + followers can't be wrong",Mon Nov 30 19:45:05 +0000 2009,68390,1766,40882,Rich,Quito,2607,41.105271,-80.6395405,Starbucks
Analysis: A new hope for hours of service?: Land Line Magazine https://t.co/hyW27Sqz7P,0,FALSE,FALSE,Tue Dec 12 14:58:20 +0000 2017,FALSE,"iPhone: 31.985739,-81.302498",I was at 420 lbs. waist 50 and put together a diet & fittness website http://www.dogmandiet.com I lost 225 lbs. in 17 months,Sat May 30 19:00:17 +0000 2009,31338,923,1710,James a. Houston,Quito,2041,27.698682,-83.804475,Starbucks
@saxdavid @junerecords Not true David. We also buy records easy to part with. I use pain analogy to explain payout… https://t.co/nOJKSIYQyy,0,FALSE,FALSE,Tue Dec 12 14:58:20 +0000 2017,FALSE,Toronto,accountability in everything | ex technologist | NBA fan | DIY | music | modular synths | owner of @junerecords,Sat Nov 17 11:58:17 +0000 2007,3467,701,446,Ian Cheung,Mountain Time (US & Canada),370,43.629311,-79.2725695,Starbucks
@ShaunOttawa @sarahgoingmodal @cfulgham @modalmom You can say “no” just as easily from home as fro the office :),0,FALSE,FALSE,Tue Dec 12 14:58:20 +0000 2017,FALSE,"Ottawa, Ontario, Canada","Drupal developer in Ottawa. He/Him, husband, father, pro democracy, cycling & livable cities. If you’re shitty I’ll block you.",Sat May 15 18:12:50 +0000 2010,137960,1663,49620,Eric Goodwin,Eastern Time (US & Canada),909,45.4789155,-75.7166685,Starbucks
Craving a scorpion bowl and it’s not even 10 am,0,FALSE,FALSE,Tue Dec 12 14:58:20 +0000 2017,FALSE,"Brockton, MA",I’m a wolf but I be dressing like a sheep<ed><U+00A0><U+00BD><ed><U+00B6><U+0096><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>,Mon Mar 18 23:06:39 +0000 2013,24787,1110,19898,jenna<U+2728>,Eastern Time (US & Canada),964,42.0845665,-71.0267745,Starbucks
"On God <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> be up cutting bushes, fixing cars &amp; some mo shit .. like daaamn y’all can’t come at 10 ? https://t.co/tuoCnis7X6",0,FALSE,FALSE,Tue Dec 12 14:58:20 +0000 2017,FALSE,Hotboxing<ed><U+00A0><U+00BC><ed><U+00BD><U+0083>,.. real recognize real & youn look familiar <ed><U+00A0><U+00BE><ed><U+00B4><U+0092><ed><U+00A0><U+00BE><ed><U+00B4><U+0095>#MM3 • #LLKB <ed><U+00A0><U+00BD><ed><U+00B5><U+008A><ed><U+00A0><U+00BD><ed><U+00B2><U+0095> #USM20,Sun Oct 02 16:57:40 +0000 2011,88541,3094,6603,Zee$$ ENT.,Central Time (US & Canada),657,31.310637,-89.338039,Starbucks
UMC Nurse Recruitment is here to help! Apply today! UMC Floor Tech Team Leader https://t.co/mBhJN4sp5d #Nursing… https://t.co/5IpjlVHz4N,0,FALSE,FALSE,Tue Dec 12 14:58:20 +0000 2017,FALSE,"Lubbock, TX","Follow this account for geo-targeted Healthcare-Nursing job tweets in Lubbock, TX. Need help? Tweet us at @CareerArc!",Fri Jul 26 23:04:52 +0000 2013,331,7,0,Lubbock Nursing,Arizona,1,33.5705265,-101.897173,Starbucks
@morningmika @kasie @SenGillibrand He did cross a new line with that tweet--but what is anybody going to do about i… https://t.co/iJRTWpQjrl,0,FALSE,FALSE,Tue Dec 12 14:58:20 +0000 2017,FALSE,west hollywood <U+266B>•*¨*•.<U+266A><U+266B>,<U+262E><U+FE0F>Here 4 ADAM LAMBERT<ed><U+00A0><U+00BC><ed><U+00BE><U+00A4>~ALL Animals--Cats especially~Veganism~ & QUEEN! w/AdamLambert<ed><U+00A0><U+00BC><ed><U+00BE><U+00B8><ed><U+00A0><U+00BC><ed><U+00BE><U+00A7>Progressive Liberal Agenda ~ PEACE • LOVE • EQUALITY <ed><U+00A0><U+00BD><ed><U+00B6><U+00A4><ed><U+00A0><U+00BD><ed><U+00B6><U+00A4><ed><U+00A0><U+00BD><ed><U+00B6><U+00A4><ed><U+00A0><U+00BC><ed><U+00BC><U+0088>,Wed Jun 03 20:09:46 +0000 2009,88760,1775,14397,<ed><U+00A0><U+00BC><ed><U+00BF><U+00B3><U+FE0F><U+200D><ed><U+00A0><U+00BC><ed><U+00BC><U+0088>Bonni Moschetti <ed><U+00A0><U+00BD><ed><U+00B6><U+00A4>,Pacific Time (US & Canada),994,34.0207895,-118.4119065,Starbucks
@indieray2 @KathyOstberg @RealJoleeBindo @jbrady177 @TeaPainUSA @realDonaldTrump TY! <U+270C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+2764><U+FE0F> I have been an independen… https://t.co/eYqiuxvmCH,0,FALSE,FALSE,Tue Dec 12 14:58:20 +0000 2017,FALSE,"North Carolina, USA","Lover of #UNCMensHoops THE 2017 #NationalChamps<ed><U+00A0><U+00BD><ed><U+00B0><U+008F> #UNCAlumni #Sports #Politics #Feminist #Music #GDTBATH #KeepPounding Oh and I say Y'all, a lot! <U+270C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>",Fri Jan 01 13:52:11 +0000 2010,28295,1507,43431,Chrissy <ed><U+00A0><U+00BD><ed><U+00B2><U+0095>,NA,2392,35.1704985,-79.861034,Starbucks
"Roy Moore will probably win today because most people only know his opponent as ""Not Roy Moore"". Dems gotta learn t… https://t.co/WFvNRRMGvm",0,FALSE,FALSE,Tue Dec 12 14:58:20 +0000 2017,FALSE,Atlanta,Son of Mother Morehouse. #ForthAndTen pod. @1amsecretshow producer. Been on #HartofTheCity & #Uproarious. Southern Bricoleur. Missionary to White People.,Thu May 14 23:10:28 +0000 2009,19269,1994,18117,David Perdue,Quito,811,32.6782075,-83.1738665,Starbucks
YouTube killed the video.... https://t.co/wJruHNSNhe,0,FALSE,FALSE,Tue Dec 12 14:58:20 +0000 2017,FALSE,South Jersey,"(Retired) Operator at a South Jersey Electrical Generating Station, Volunteer Deputy Fire Chief/EMT for a community of 3000 people.",Sun Jul 10 01:46:15 +0000 2011,6081,289,4900,Steve Mower,Eastern Time (US & Canada),383,39.816801,-75.1507735,Starbucks
"If you're looking for work in #ScottAFB, IL, check out this #job: https://t.co/VdQUHpDDZA #Radiology #Hiring #CareerArc",0,FALSE,FALSE,Tue Dec 12 14:58:20 +0000 2017,FALSE,"Saint Louis, MO","Follow this account for geo-targeted Healthcare job tweets in Saint Louis, MO. Need help? Tweet us at @CareerArc!",Sat Mar 14 19:25:59 +0000 2009,940,523,0,TM-STL Health Jobs,Eastern Time (US & Canada),302,38.5411175,-89.8523895,Starbucks
We're #hiring! Click to apply: Endiagnostic Technologist I - https://t.co/2WQdUHDpjC #Healthcare… https://t.co/ecKWGz1sns,0,FALSE,FALSE,Tue Dec 12 14:58:20 +0000 2017,FALSE,"DFW, Texas","Follow this account for geo-targeted Healthcare job tweets in DFW, Texas. Need help? Tweet us at @CareerArc!",Sat Feb 14 04:45:03 +0000 2009,2429,670,0,TMJ- DFW Health Jobs,Eastern Time (US & Canada),303,32.8198585,-96.7617535,Starbucks
"Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/QUhatXUHKM #BoozAllen #BusinessMgmt… https://t.co/rPrepn5g1L",0,FALSE,FALSE,Tue Dec 12 14:58:20 +0000 2017,FALSE,"Houston, TX","Follow this account for geo-targeted Business/Mgmt. job tweets in Houston, TX. Need help? Tweet us at @CareerArc!",Sat Mar 14 02:36:33 +0000 2009,640,510,0,TMJ-HOU Mgmt. Jobs,Eastern Time (US & Canada),259,29.838495,-95.4464865,Starbucks
Where is @_thefullpackage ???,0,FALSE,FALSE,Tue Dec 12 14:58:20 +0000 2017,FALSE,614|803|336,"""it matters not."" | <U+0394>ST • Xi Rho | 6:41 <U+2764><U+FE0F>#LONGLIVEYOUNG #WSSU19",Sat Feb 05 16:56:04 +0000 2011,120515,3028,39581,#longliveyoung,America/New_York,3374,36.0871685,-80.244984,Starbucks
bad habits <ed><U+00A0><U+00BD><ed><U+00B9><U+0083> https://t.co/Ni3ny5psSX,0,FALSE,FALSE,Tue Dec 12 14:58:20 +0000 2017,FALSE,All over the place,SC; reagankaye,Sun Aug 11 22:09:01 +0000 2013,5425,681,17817,reagan kaye,NA,2127,34.539104,-101.78198,Starbucks
@lauren9368 i miss you more girl!!! thank you so much <U+2764><U+FE0F><U+2764><U+FE0F>,0,FALSE,FALSE,Tue Dec 12 14:58:21 +0000 2017,FALSE,latham,@BraxtonRhoades | whs’18,Wed Feb 19 23:43:08 +0000 2014,15732,625,14029,cassidy lynn mowrey,NA,743,40.3651595,-82.6694675,Starbucks
"This #job might be a great fit for you: Shift Supervisor Management Trainee - https://t.co/UnsNagG8xF #Retail #Tampa, FL #Hiring #CareerArc",0,FALSE,FALSE,Tue Dec 12 14:58:21 +0000 2017,FALSE,"Tampa Bay, FL","Follow this account for geo-targeted Retail job tweets in Tampa Bay, FL. Need help? Tweet us at @CareerArc!",Fri Apr 03 02:15:59 +0000 2009,616,467,0,TMJ-TPA Retail Jobs,Eastern Time (US & Canada),307,27.9965945,-82.442694,Starbucks
"Want to work at Lowe's Stores? We're #hiring in #Glenmont, NY! Click for details: https://t.co/MhvTqoPMJo #Retail #Job #Jobs #CareerArc",0,FALSE,FALSE,Tue Dec 12 14:58:21 +0000 2017,FALSE,"Albany, NY","Follow this account for geo-targeted Retail job tweets in Albany, NY. Need help? Tweet us at @CareerArc!",Fri Apr 03 02:42:04 +0000 2009,314,381,0,TMJ-NYA Retail Jobs,Eastern Time (US & Canada),309,42.6081775,-73.829435,Starbucks
another day,0,FALSE,FALSE,Tue Dec 12 14:58:21 +0000 2017,FALSE,Tiger Land,“my life already fucked up shit can’t get no worse” CEB 9/27/15 LoveYou #Gemini 06/04 #FreeEddieKain & R.I.P Juice & Meatball #FreeNickBag #RipDale <ed><U+00A0><U+00BD><ed><U+00B8><U+0094>#RipRabbit,Sun Jan 30 18:58:04 +0000 2011,45617,1066,265,RIPRabbit&RipDale,Central Time (US & Canada),914,30.4591,-91.0907995,Starbucks
This is the third channel I've followed where I don't know what the streamer is saying https://t.co/BIPEzlD49d,0,FALSE,FALSE,Tue Dec 12 14:58:21 +0000 2017,FALSE,"Bowman, SC",Not @Justin_FOX5. Social Justice is about all I'm good for. Future Law & Order: SVU suspect.,Mon Apr 12 16:33:38 +0000 2010,15901,318,24898,Justin C.W. Felder,America/New_York,705,33.6311395,-80.926628,Starbucks
Who can help me out with a ride to this interview <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>,0,FALSE,FALSE,Tue Dec 12 14:58:21 +0000 2017,FALSE,"Racine, WI",<ed><U+00A0><U+00BC><ed><U+00B5><U+00BF>sc:imthagui<ed><U+00A0><U+00BD><ed><U+00B8><U+0088>can't help what you born wt but it's on you if you die broke<ed><U+00A0><U+00BD><ed><U+00B2><U+00AF>R.I.P Grandpa<ed><U+00A0><U+00BD><ed><U+00B9><U+008F><U+270A> FREE ATL. <ed><U+00A0><U+00BD><ed><U+00B1><U+00BF>L's<ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BF><ed><U+00A0><U+00BC><ed><U+00BC><U+008F>#1Uncle<U+2B06><U+FE0F>,Tue Jun 12 19:46:51 +0000 2012,11081,585,3415,Low<ed><U+00A0><U+00BD><ed><U+00B4><U+0091>,Central Time (US & Canada),842,42.738643,-87.8241255,Starbucks
Somebody please give this man a hug. https://t.co/CGYlpPCpxY,0,FALSE,FALSE,Tue Dec 12 14:58:21 +0000 2017,FALSE,"Los Angeles, CA",fumbling along the fine line between Earth-mindfulness and eco-madness,Sat Sep 13 22:18:58 +0000 2014,10376,171,3858,Cheryl Leutjen,NA,644,34.0207895,-118.4119065,Starbucks
@IamAkademiks Facts,0,FALSE,FALSE,Tue Dec 12 14:58:21 +0000 2017,FALSE,"Seat Pleasant, MD","KHRISTIANARMAN The Actor <ed><U+00A0><U+00BE><ed><U+00B4><U+0099><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> #AE4L. Search ‘Armani Jordan’ on Apple Music, Tidal, Google Play Music, Spotify, Amazon etc. all dat",Tue Mar 31 05:01:17 +0000 2015,5713,998,5411,El Presidonté,Pacific Time (US & Canada),1771,38.900883,-76.899536,Starbucks
The game of the year this Saturday 12 High Noon Snoop Dogg is coming down with his team to play My Liberty City War… https://t.co/vrwegfSjAW,0,FALSE,FALSE,Tue Dec 12 14:58:21 +0000 2017,TRUE,"ÜT: 25.943509,-80.317428","A hip-hop's original bad boy, pop culture icon, and consummate businessman, Luther Uncle Luke Campbell,",Tue Nov 10 18:23:12 +0000 2009,55929,46491,871,LUTHER R CAMPBELL,Eastern Time (US & Canada),889,25.976124,-80.307064,Starbucks
